Date,Close
2006-12-31,100.0
2007-01-01,102.77492389423335
2007-01-02,104.25529864549607
2007-01-03,104.541039222846
2007-01-04,105.6179232421117
2007-01-05,106.32092201202977
2007-01-08,104.01942027862464
2007-01-09,104.27642588293638
2007-01-10,102.99942664535111
2007-01-11,99.86592919324866
2007-01-12,96.74511857603588
2007-01-15,94.88703475728873
2007-01-16,94.09420356145418
2007-01-17,94.43665157603957
2007-01-18,93.96952994389987
2007-01-19,93.46928631082093
2007-01-22,91.42468852429192
2007-01-23,89.64652711927944
2007-01-24,85.83204497161692
2007-01-25,87.6471068864933
2007-01-26,85.83446697004223
2007-01-29,84.5239424095117
2007-01-30,82.99666483116388
2007-01-31,86.26373439450605
2007-02-01,87.74926998937572
2007-02-02,88.73189587031828
2007-02-05,88.1301178981262
2007-02-06,89.80286341296566
2007-02-07,92.20878656812239
2007-02-08,92.81211042843503
2007-02-09,93.67047698123653
2007-02-12,94.92940422699397
2007-02-13,95.80511838519259
2007-02-14,99.44095171783698
2007-02-15,99.5682593973877
2007-02-16,98.4896978670872
2007-02-19,97.19516712728586
2007-02-20,95.54867917301029
2007-02-21,95.14144474945397
2007-02-22,95.34004126099937
2007-02-23,94.98868597792122
2007-02-26,93.69240658374045
2007-02-27,90.64350136077599
2007-02-28,89.20897855568978
2007-03-01,91.95780272046561
2007-03-02,92.9569116090918
2007-03-05,92.60092811122865
2007-03-06,93.67225425466464
2007-03-07,95.4013309463471
2007-03-08,93.50614571973864
2007-03-09,93.88924556638773
2007-03-12,93.5675772000713
2007-03-13,94.87988678067943
2007-03-14,96.32946277314315
2007-03-15,95.82469049126482
2007-03-16,97.97027726664777
2007-03-19,96.86130743587988
2007-03-20,95.83315861424823
2007-03-21,94.29732625441375
2007-03-22,95.04175075152223
2007-03-23,94.22535985030176
2007-03-26,93.22799046638804
2007-03-27,92.2992559660286
2007-03-28,93.05878461441634
2007-03-29,92.95329742615513
2007-03-30,92.44616335466901
2007-04-02,93.02233681601298
2007-04-03,88.36023980301171
2007-04-04,86.5278263393215
2007-04-05,84.24931379983069
2007-04-06,82.20166583355838
2007-04-09,79.17993097136558
2007-04-10,77.699233947634
2007-04-11,77.7223925065489
2007-04-12,79.33182236140968
2007-04-13,77.62745642358647
2007-04-16,79.39593246250264
2007-04-17,78.1719473246207
2007-04-18,80.39951215650173
2007-04-19,78.36721599769791
2007-04-20,79.148511653592
2007-04-23,77.64756690622046
2007-04-24,79.51249592363983
2007-04-25,77.6839005003581
2007-04-26,75.12400559136387
2007-04-27,75.22781436601431
2007-04-30,76.60225717109326
2007-05-01,78.63022424145434
2007-05-02,77.66499287184135
2007-05-03,76.10363215480187
2007-05-04,77.06518687346441
2007-05-07,76.98219016772599
2007-05-08,78.0157107320306
2007-05-09,78.37284367484494
2007-05-10,76.59444954967816
2007-05-11,75.54027233078884
2007-05-14,75.51762055316857
2007-05-15,76.41993700137284
2007-05-16,74.55701060830415
2007-05-17,72.1451743577586
2007-05-18,68.54411567881826
2007-05-21,71.26211463045263
2007-05-22,73.3343831327433
2007-05-23,71.27741684360285
2007-05-24,70.00306620793458
2007-05-25,70.56311015355142
2007-05-28,72.57648196867942
2007-05-29,71.97514881093743
2007-05-30,73.71139909957604
2007-05-31,75.17292011070732
2007-06-01,72.96299806968933
2007-06-04,75.75438704993914
2007-06-05,72.40718846444314
2007-06-06,69.69011271939924
2007-06-07,68.91918641250221
2007-06-08,69.47131961140995
2007-06-11,68.9591225858689
2007-06-12,69.77305707206035
2007-06-13,71.03867401345543
2007-06-14,70.95566783771056
2007-06-15,71.12179085089572
2007-06-18,71.1080081175828
2007-06-19,70.02459514439596
2007-06-20,69.88778381063369
2007-06-21,71.7441878721369
2007-06-22,72.51568931516003
2007-06-25,68.48801626119237
2007-06-26,67.68269318065711
2007-06-27,68.51096144036283
2007-06-28,68.60821714134399
2007-06-29,69.13353963912196
2007-07-02,72.26800790664143
2007-07-03,70.65508472783247
2007-07-04,70.52905151971959
2007-07-05,71.78581334580164
2007-07-06,70.88010341362447
2007-07-09,71.87757882480982
2007-07-10,72.53709378604536
2007-07-11,71.1669247495352
2007-07-12,70.89584440765641
2007-07-13,71.17434005892974
2007-07-16,72.37152713466085
2007-07-17,76.34766501126127
2007-07-18,77.49322405982694
2007-07-19,80.24607596455404
2007-07-20,77.12779152828259
2007-07-23,78.39895998897572
2007-07-24,81.30078614759924
2007-07-25,77.70541113310915
2007-07-26,77.98620668250278
2007-07-27,76.08939205567907
2007-07-30,74.2938309769682
2007-07-31,75.527873882474
2007-08-01,75.43075733481075
2007-08-02,73.27159911011107
2007-08-03,70.6133806194782
2007-08-06,70.00924569869824
2007-08-07,69.50322837329709
2007-08-08,69.5753617268389
2007-08-09,68.11771306603404
2007-08-10,70.07212652440263
2007-08-13,71.27517430652469
2007-08-14,71.80482002729958
2007-08-15,70.8863105473441
2007-08-16,72.85389999774668
2007-08-17,73.02763215082892
2007-08-20,74.45885196728335
2007-08-21,76.11409615398634
2007-08-22,73.5146668324988
2007-08-23,76.4943443393037
2007-08-24,79.72641938473335
2007-08-27,79.83811043221982
2007-08-28,76.41015304750688
2007-08-29,77.20486826803563
2007-08-30,77.96691010093261
2007-08-31,74.58443995808773
2007-09-03,73.61128032200519
2007-09-04,70.62317539048463
2007-09-05,71.59692695927346
2007-09-06,73.28084913807893
2007-09-07,71.43520889615372
2007-09-10,67.51594265860498
2007-09-11,69.03188618596879
2007-09-12,70.53809120313689
2007-09-13,70.86537881435788
2007-09-14,69.30524414466412
2007-09-17,70.23715103143549
2007-09-18,74.74269085300918
2007-09-19,74.2814098203094
2007-09-20,70.97010201850202
2007-09-21,71.62861172013109
2007-09-24,70.44942869247049
2007-09-25,70.325143809014
2007-09-26,68.79918601479656
2007-09-27,69.18049475271745
2007-09-28,71.33846617971393
2007-10-01,68.14841106210714
2007-10-02,69.43777935476402
2007-10-03,68.41992890245879
2007-10-04,66.08536142005741
2007-10-05,68.83875883446677
2007-10-08,71.47250254365133
2007-10-09,73.89397581181231
2007-10-10,71.67101716708181
2007-10-11,70.87807457237808
2007-10-12,68.79357537315767
2007-10-15,68.14160836941329
2007-10-16,65.61474850155484
2007-10-17,63.963566719903554
2007-10-18,63.679801351740814
2007-10-19,61.96456473146132
2007-10-22,65.84685301492445
2007-10-23,64.16757071302477
2007-10-24,63.877643299593466
2007-10-25,64.79333267722279
2007-10-26,65.93640679696682
2007-10-29,65.3857053139042
2007-10-30,67.55191306927544
2007-10-31,68.73190972620372
2007-11-01,69.12786216008797
2007-11-02,68.44996149736569
2007-11-05,65.6105991170396
2007-11-06,65.83996115630158
2007-11-07,63.28768095994095
2007-11-08,62.70514961232545
2007-11-09,64.78391458405653
2007-11-12,68.28656939976825
2007-11-13,69.9855454441165
2007-11-14,70.66399614444231
2007-11-15,71.38625208758599
2007-11-16,71.19859019819864
2007-11-19,71.74965386134555
2007-11-20,69.25394718976476
2007-11-21,70.7549829695834
2007-11-22,67.96467481063377
2007-11-23,72.256573582744
2007-11-26,69.65477944990458
2007-11-27,71.17776526356141
2007-11-28,73.09582501867314
2007-11-29,73.94525237103339
2007-11-30,75.99577195156107
2007-12-03,76.12793295756391
2007-12-04,77.27321042195622
2007-12-05,81.21581248716028
2007-12-06,80.4932272473402
2007-12-07,83.07036558803553
2007-12-10,83.07783563246973
2007-12-11,84.77205051904657
2007-12-12,80.18539509163357
2007-12-13,81.41908619667807
2007-12-14,78.42665944517772
2007-12-17,76.3867208830907
2007-12-18,74.9490201363797
2007-12-19,80.1739422033537
2007-12-20,74.84201311029841
2007-12-21,75.88164743739229
